,price,offer date,ID,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Typ,Liczba drzwi,Kolor,Zarejestrowany w Polsce,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Hak,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Klimatyzacja manualna,Centralny zamek,Immobilizer,Wspomaganie kierownicy,Poduszki boczne przednie,Napęd,Liczba miejsc,Metalik,Kraj pochodzenia,Pierwsza rejestracja,Numer rejestracyjny pojazdu,Bezwypadkowy,ASR (kontrola trakcji),Klimatyzacja automatyczna,Podgrzewane przednie siedzenia,Światła przeciwmgielne,Alarm,ESP (stabilizacja toru jazdy),Komputer pokładowy,Przyciemniane szyby,Tapicerka welurowa,Radio fabryczne,Alufelgi,Nawigacja GPS,Relingi dachowe,Tempomat,Emisja CO2,Filtr cząstek stałych,Okres gwarancji producenta,Serwisowany w ASO,Asystent parkowania,Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Ogranicznik prędkości,Podgrzewane lusterka boczne,System Start-Stop,Bluetooth,Czujniki parkowania przednie,Elektrycznie ustawiane fotele,Gniazdo USB,Kurtyny powietrzne,Ogrzewanie postojowe,Poduszki boczne tylne,Światła LED,Tempomat aktywny,Czujnik deszczu,Czujniki parkowania tylne,Klimatyzacja czterostrefowa,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,VAT marża,Gniazdo SD,Kamera cofania,Odtwarzacz DVD,Zmieniarka CD,Asystent pasa ruchu,Czujnik martwego pola,MP3,Światła do jazdy dziennej,Światła Xenonowe,Tapicerka skórzana,Wielofunkcyjna kierownica,lub do (przebieg km),Pierwszy właściciel,Elektrochromatyczne lusterko wsteczne,Perłowy,Możliwość finansowania,Elektrochromatyczne lusterka boczne,Faktura VAT,Leasing,Klimatyzacja dwustrefowa,Szyberdach,Dach panoramiczny,Łopatki zmiany biegów,Regulowane zawieszenie,Gwarancja dealerska (w cenie),Tuner TV,Akryl (niemetalizowany),Tuning,Radio niefabryczne,Uszkodzony,HUD (wyświetlacz przezierny),Podgrzewane tylne siedzenia,VIN
135,1000,"20:29, 10 lutego 2021",6081804901,Osoby prywatnej,Osobowe,Volkswagen,Passat,Variant 1.9 TDI CL,B4 (1993-1997),1994,300 000 km,1 896 cm3,Diesel,90 KM,Manualna,Kombi,5,Czerwony,,Używane,True,,,True,,,,,True,True,True,,Na przednie koła,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,Tak,,,Tak,,,
136,26000,"20:28, 10 lutego 2021",6082202682,Osoby prywatnej,Osobowe,Volkswagen,Passat,Variant 2.0 TDI BlueMotion Technology,B6 (2005-2010),2010,140 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,,True,,Na przednie koła,5,,,18/03/2010,SRC2XM5,Tak,True,,,,True,,,,,True,True,,,,123 g/km,,,,,,True,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,,,,
137,17600,"20:28, 10 lutego 2021",6081643956,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Highline,B6 (2005-2010),2007,266 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Niebieski,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,,True,True,True,True,True,True,True,,,True,True,True,True,True,158 g/km,,,,,True,True,,True,True,True,,,True,True,,True,,True,,,True,True,,,,,,,,,,,,,True,True,,,,True,,,,,,True,,,,,,,,,,,,,
138,75900,"20:26, 10 lutego 2021",6080887804,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI BMT Highline DSG,B8 (2014-),2016,103 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Sedan,5,Biały,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Czechy,,KLI89459,,True,True,True,True,True,True,True,True,,True,True,True,,True,120 g/km,,,Tak,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,True,,True,,,True,True,,True,True,True,True,True,,,True,,,True,,,,,,True,,,,,,,,,,
139,14000,"20:23, 10 lutego 2021",6079281937,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2005,202 000 km,1 896 cm3,Diesel,105 KM,Manualna,Sedan,5,Srebrny,,Używane,True,True,True,,True,True,True,,True,True,True,True,,5,Tak,,,,,True,True,,,True,True,True,True,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,
140,9500,"20:18, 10 lutego 2021",6081894195,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.8 V6 4Mot Highline Tiptr,B5 FL (2000-2005),2001,318 000 km,2 771 cm3,Benzyna+LPG,193 KM,Automatyczna,Kombi,5,Inny kolor,Tak,Używane,True,True,True,,True,True,True,True,True,True,True,True,4x4 (stały),5,Tak,,22/06/2001,LPU49138,Tak,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,True,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,
141,37990,"20:12, 10 lutego 2021",6080113739,Firmy,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2014,229 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,04/08/2014,,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,,Tak,,True,True,True,True,,True,,True,True,,,True,,,,,True,True,,,,Tak,True,,,,,,True,True,True,,True,,,True,,Tak,,,,True,,,,,,,,,,,,,
142,39999,"20:09, 10 lutego 2021",6081505336,Firmy,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2014,161 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,10/10/2014,,Tak,True,True,True,True,,True,True,,True,True,True,True,True,True,,,,Tak,,True,True,True,True,,True,True,True,True,True,True,True,,True,,,True,True,,True,,Tak,True,True,,,,,True,True,,,True,,Tak,True,,Tak,True,,,True,,,True,,,,,,,,,,
143,33900,"20:02, 10 lutego 2021",6081049656,Osoby prywatnej,Osobowe,Volkswagen,Passat,Variant 1.6 TDI BlueMotion Technology,B7 (2010-2014),2014,211 885 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,,,03/11/2014,,,True,True,,True,True,True,True,True,True,True,True,True,True,True,116 g/km,,,,,True,True,,,,True,True,True,True,True,,,,True,,,True,True,,,,,,,,,,,,True,,,True,,,True,,,True,,,True,,,,,,,,,,,,,
144,34950,"19:54, 10 lutego 2021",6081504832,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2012,210 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Inny kolor,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,True,119 g/km,,,Tak,True,True,True,True,True,,True,True,True,True,True,,True,,True,,,True,True,,,,Tak,,,,,,True,,True,,,True,,,True,Tak,,True,,,True,,,,,,,,,,,,,
145,23500,"19:48, 10 lutego 2021",6076674588,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI DPF Trendline,B6 (2005-2010),2011,166 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Kombi,5,Srebrny,,Używane,True,True,True,,True,True,True,True,True,True,True,,,5,Tak,Niemcy,,,Tak,True,,,True,,True,True,,,True,,,True,,,,,Tak,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,39900,"19:45, 10 lutego 2021",6077544451,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Highline,B7 (2010-2014),2014,185 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Szary,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,,,,,,,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,,,,,True,True,True,True,,True,True,,True,True,True,True,,True,True,,True,True,,,,,,,,,,,True,True,True,,True,,,True,,Tak,True,,,True,,,,,,,,,,,,,
147,7700,"19:34, 10 lutego 2021",6080532060,Firmy,Osobowe,Volkswagen,Passat,,B5 FL (2000-2005),2002,235 000 km,2 000 cm3,Benzyna,115 KM,Automatyczna,Sedan,5,Inny kolor,,Używane,True,True,True,,,True,True,,True,True,True,True,Na przednie koła,,,,,,Tak,True,True,True,,,,True,,,,True,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,52900,"19:30, 10 lutego 2021",6081503969,Osoby prywatnej,Osobowe,Volkswagen,Passat,Variant 2.0 TDI SCR BlueMotion,B8 (2014-),2015,206 000 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,,11/05/2015,PCT71752,,,True,,True,,True,True,,,True,True,True,True,,102 g/km,,,,,True,True,,True,,True,,True,True,True,True,,,,True,,True,True,,,,,True,,,,,,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,,
149,4900,"19:28, 10 lutego 2021",6081497335,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Comfortline,B5 FL (2000-2005),2003,310 000 km,1 896 cm3,Diesel,130 KM,Manualna,Kombi,4,Zielony,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,,10/02/2003,ZS495LS,Tak,True,True,,True,True,True,True,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,15900,"19:26, 10 lutego 2021",6078849698,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.8 TSI Trendline,B6 (2005-2010),2008,238 000 km,1 798 cm3,Benzyna,160 KM,Manualna,Sedan,5,Czarny,,Używane,True,True,True,,True,,True,,True,,True,,Na przednie koła,5,Tak,Polska,,,Tak,,True,,,,,True,,,True,True,True,,True,,,,,,,,True,,,True,,,True,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,Tak,,,,True,,,,,,,,,,,,,
151,33900,"19:13, 10 lutego 2021",6079071309,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2012,174 000 km,1 600 cm3,Diesel,105 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,Niemcy,,,Tak,True,,True,True,,,,,,True,True,,True,True,,,,,,True,True,True,True,,True,True,,True,,,,,,,,True,True,,,,,,,,,,,,True,,,True,,,,Tak,,,Tak,,True,,,,,,,,,,,,,
152,10900,"19:03, 10 lutego 2021",6081803359,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Highline DSG,B6 (2005-2010),2007,407 000 km,1 968 cm3,Diesel,170 KM,Automatyczna,Sedan,5,Niebieski,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,15/10/2007,GST88068,,True,True,True,True,True,True,True,True,True,True,True,True,,True,178 g/km,,,,,,True,,True,,True,,True,True,True,,True,,True,,,True,True,,True,,,,,,True,,,,,True,True,True,,,True,,,True,,,True,True,,,,,,,,,,,,
153,51999,"18:54, 10 lutego 2021",6080395169,Firmy,Osobowe,Volkswagen,Passat,1.6 TDI BMT Comfortline,B8 (2014-),2015,165 878 km,1 598 cm3,Diesel,120 KM,Manualna,Kombi,5,Szary,Tak,Używane,True,True,True,,,True,True,,True,True,True,,Na przednie koła,5,Tak,Polska,05/03/2015,,,True,True,,True,True,,True,True,True,True,True,True,True,,110 g/km,,,Tak,True,True,True,,True,True,True,True,True,True,True,,True,,,True,True,True,True,,,,,,,,,,,True,True,,,True,,,True,,,True,,,True,,,,,,,,,,,,,
154,17900,"18:53, 10 lutego 2021",6082200236,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Highline,B6 (2005-2010),2005,251 900 km,1 968 cm3,Diesel,140 KM,Manualna,Sedan,4,Czarny,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,Na przednie koła,5,Tak,,,,Tak,True,True,True,True,True,,True,True,True,True,True,,,True,,,,,,,True,,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,True,,,True,,Tak,,,,,,,True,,,,,,,,,,,,,
155,8900,"18:50, 10 lutego 2021",6081804148,Firmy,Osobowe,Volkswagen,Passat,,B5 FL (2000-2005),2002,249 500 km,2 496 cm3,Diesel,150 KM,Manualna,Kombi,5,Zielony,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,06/12/2002,,Tak,True,True,True,True,True,True,True,,,,True,,True,True,,,,Tak,,,True,,,,True,,True,,,,True,,,,,,,,,,Tak,,,,,,,True,,,True,,,Tak,True,,,,,,True,,,,,,,,,True,,,,
156,8500,"18:47, 10 lutego 2021",6082201213,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Comfortline,B5 FL (2000-2005),2005,375 000 km,1 968 cm3,Diesel,136 KM,Manualna,Kombi,5,Szary,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,,Na przednie koła,5,Tak,Niemcy,21/01/2005,KRA9708N,,,True,,True,True,True,,,True,True,True,True,True,True,170 g/km,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
157,20500,"18:46, 10 lutego 2021",6081804086,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI DPF Comfortline,B6 (2005-2010),2010,287 000 km,1 968 cm3,Diesel,110 KM,Manualna,Kombi,5,Srebrny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,Polska,04/09/2010,WOT69899,Tak,True,True,True,True,True,True,True,,,True,True,,True,,,Tak,,,,,True,True,True,True,True,,,True,True,True,,,,True,,True,True,,,,,True,,,,,,True,,True,True,True,,,,,,True,,,True,,,,,,,,,,,,,
158,15900,"18:36, 10 lutego 2021",6081502788,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B6 (2005-2010),2008,275 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,,,,,,True,,,,,,,,True,True,,True,True,156 g/km,,,,,,True,True,,,True,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,6500,"18:22, 10 lutego 2021",6082200817,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B5 FL (2000-2005),2001,205 000 km,1 984 cm3,Benzyna,116 KM,Manualna,Kombi,5,Zielony,Tak,Używane,True,True,True,True,,True,True,True,True,True,True,,Na przednie koła,5,Tak,Niemcy,,,Tak,True,,,,,,,,True,True,,,True,,,,,,,,,True,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
160,5500,"18:21, 10 lutego 2021",6081211319,Firmy,Osobowe,Volkswagen,Passat,1.9 TDI Comfortline,B5 FL (2000-2005),2002,340 000 km,1 896 cm3,Diesel,100 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,,True,True,True,True,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,,True,,,True,True,True,,,True,True,,,,,180 g/km,,,,,,True,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,34900,"18:10, 10 lutego 2021",6081502148,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI,B7 (2010-2014),2012,181 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,True,True,True,True,,True,True,True,True,Na przednie koła,5,,,,,,True,True,True,True,True,True,True,True,,True,True,True,,True,135 g/km,,,,True,True,True,,True,,True,,,True,True,,True,,True,,,True,True,,,,,,,,,,True,,,,True,True,,,True,,,,,,True,,,,,,,,,,,,,
162,8700,"18:08, 10 lutego 2021",6076917286,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B5 FL (2000-2005),2003,251 000 km,1 896 cm3,Diesel,100 KM,Manualna,Kombi,5,Niebieski,Tak,Używane,True,True,True,,,,True,,True,True,,True,Na przednie koła,,,,,,,True,True,True,,True,True,,,,True,True,,,True,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,
163,12000,"17:57, 10 lutego 2021",6082097410,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B6 (2005-2010),2005,385 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Srebrny,Tak,Używane,True,True,,True,True,True,,,True,,True,,Na przednie koła,,,,,,Tak,True,True,True,,True,True,True,True,,True,True,,True,True,,,,,,True,True,,True,,True,,,,True,,True,,,,,True,,,,,,,,,True,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,
164,36900,"17:57, 10 lutego 2021",6081501747,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI 4Mot Highline,B7 (2010-2014),2011,196 300 km,1 968 cm3,Diesel,140 KM,Manualna,Sedan,4,Niebieski,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,4x4 (dołączany automatycznie),5,,Polska,18/05/2011,,Tak,True,True,True,True,True,True,True,,,True,True,True,,True,,Tak,,,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,True,True,,True,True,,True,,,,,,True,True,True,True,True,,,True,Tak,,True,,,True,,,,,,,,,,,,,
165,6900,"17:48, 10 lutego 2021",6081501503,Firmy,Osobowe,Volkswagen,Passat,1.9 TDI Comfortline,B5 FL (2000-2005),2003,336 301 km,1 896 cm3,Diesel,100 KM,Manualna,Kombi,5,Niebieski,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,,Niemcy,,,,True,True,,True,True,True,True,,True,True,,,True,,,,,,,,True,,,,True,,,,,,True,,,,,,,,,,Tak,,,,,,,,,,,True,,,,,Tak,,,,,,,,,,,,,,,,,
166,14900,"17:47, 10 lutego 2021",6081500772,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.9 TDI Trendline,B6 (2005-2010),2006,239 000 km,1 896 cm3,Diesel,105 KM,Manualna,Sedan,4,Czarny,Tak,Używane,True,True,True,True,True,True,True,,True,True,True,,Na przednie koła,4,Tak,,11/04/2006,,Tak,,True,,,True,True,,,,True,True,,,,,,,,,,,True,True,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,40900,"17:45, 10 lutego 2021",6079762914,Firmy,Osobowe,Volkswagen,Passat,,B7 (2010-2014),2013,141 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,Tak,True,True,,True,True,True,True,True,True,True,True,True,True,True,,,,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,True,True,,,True,Tak,True,True,,,,,True,True,,,True,,Tak,True,,Tak,,,Tak,True,,,,True,,,,,,,,,
168,33900,"17:41, 10 lutego 2021",6082199737,Firmy,Osobowe,Volkswagen,Passat,2.0 TDI Highline,B7 (2010-2014),2013,219 606 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Inny kolor,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,Tak,,True,True,True,,True,True,True,,True,True,True,True,True,,,,Tak,,True,True,True,True,,True,,True,True,True,True,True,,True,True,,True,True,,,,Tak,True,,,,,,,True,True,,True,,,True,Tak,Tak,True,,Tak,True,,,,,,,,,,,,,
169,13000,"17:33, 10 lutego 2021",6082198806,Osoby prywatnej,Osobowe,Volkswagen,Passat,,B6 (2005-2010),2008,311 628 km,1 896 cm3,Diesel,105 KM,Manualna,Sedan,5,Czarny,Tak,Używane,True,True,True,True,True,True,True,True,True,True,True,True,Na przednie koła,5,Tak,,27/10/2008,,Tak,True,,True,True,True,True,True,,True,True,True,,,True,153 g/km,,,,,,,True,,,True,,,,,True,,,True,,,,,,True,,,,,True,,,,,True,,,,,Tak,,,,,,,True,,,,,,,,,,,,,
170,15300,"17:33, 10 lutego 2021",6076602397,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B6 (2005-2010),2008,308 500 km,1 968 cm3,Diesel,140 KM,Manualna,Kompakt,4,Inny kolor,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,,5,Tak,Polska,,WB9957S,,True,True,True,True,True,True,,,True,True,True,,True,,,,,Tak,,,True,,,,True,,True,True,,,,,,,,True,True,,,,,,,,,,,,,True,,,,Tak,,Tak,,True,,,,,,,,,,,,,,,,
171,32000,"17:31, 10 lutego 2021",6081803444,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.6 TDI Trendline,B7 (2010-2014),2012,182 000 km,1 598 cm3,Diesel,105 KM,Manualna,Sedan,4,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,Polska,13/06/2012,PKA7KS8,,True,,,,,True,True,,,True,True,,,True,114 g/km,Tak,,,,,True,,,,True,True,,True,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,Tak,,,,,True,,,,,,,,,,,,,
172,47799,"17:19, 10 lutego 2021",6082195079,Firmy,Osobowe,Volkswagen,Passat,1.6 TDI BMT Comfortline,B8 (2014-),2017,161 000 km,1 598 cm3,Diesel,120 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,,,04/01/2017,,Tak,True,True,,True,True,True,True,,True,True,True,True,True,True,110 g/km,Tak,,Tak,,True,True,True,True,True,True,True,True,True,True,True,True,,,,,True,True,True,True,,Tak,True,True,,,,,True,True,,,True,,Tak,True,Tak,Tak,True,,,,,,,,,,,,,,,,
173,6500,"17:14, 10 lutego 2021",6080841302,Osoby prywatnej,Osobowe,Volkswagen,Passat,B5 FL (2000-2005),B5 FL (2000-2005),2001,272 000 km,1 900 cm3,Diesel,130 KM,Manualna,Kombi,,Niebieski,Tak,Używane,,True,True,True,,True,True,,True,True,True,,Na przednie koła,,,,,,Tak,True,True,,,True,,True,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,,,,,,,
174,5500,"17:14, 10 lutego 2021",6081803283,Osoby prywatnej,Osobowe,Volkswagen,Passat,,,2002,423 113 km,1 896 cm3,Diesel,130 KM,Manualna,Kombi,5,Srebrny,Tak,Używane,True,True,True,True,True,,True,,True,,True,,Na przednie koła,5,Tak,,18/09/2002,SJZ1N44,Tak,,True,,,,,,,True,True,,,True,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
175,32100,"17:14, 10 lutego 2021",6081187127,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Comfortline,B7 (2010-2014),2012,224 100 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,Tak,Używane,True,True,True,True,True,,True,True,True,True,True,,Na przednie koła,5,Tak,,,,Tak,True,,True,True,,True,True,,True,True,True,True,True,True,119 g/km,,,Tak,,True,True,True,True,,True,True,True,True,True,True,True,,,,,True,True,,,,,,,,,,,,True,,,True,,,True,,,True,,,,,,,,,,,,,,,,
176,6800,"17:08, 10 lutego 2021",6082198449,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 Comfortline,B5 FL (2000-2005),2003,249 150 km,1 984 cm3,Benzyna,130 KM,Manualna,Sedan,5,Bordowy,Tak,Używane,True,True,True,True,True,True,True,,True,,True,,Na przednie koła,5,Tak,Niemcy,09/09/2017,FZA26956,,,True,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,
177,19100,"17:07, 10 lutego 2021",6078071586,Firmy,Osobowe,Volkswagen,Passat,1.4 TSI Comfortline Optimum,B7 (2010-2014),2013,116 000 km,1 390 cm3,Benzyna,122 KM,Manualna,Sedan,4,Czarny,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,Na przednie koła,5,Tak,Polska,18/01/2013,,,True,True,,True,True,True,,,True,True,True,True,,,,,,Tak,,,,,,,,,,,,,,,,,,,,,,,Tak,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,Tak,,,
178,38900,"17:04, 10 lutego 2021",6081160353,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 TDI Highline,B7 (2010-2014),2013,200 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5,Czarny,,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,,,Tak,True,True,True,True,True,True,True,True,,True,True,True,True,True,119 g/km,,,Tak,,True,True,True,True,,True,True,True,True,True,,True,,True,,,True,True,,,,Tak,True,,,,,,True,True,,True,True,,,True,Tak,,True,,,True,,,,,,,,,,,,,
179,129000,"16:54, 10 lutego 2021",6081499015,Osoby prywatnej,Osobowe,Volkswagen,Passat,Alltrack 2.0 TDI Bi-Turbo SCR 4Mot DSG,B8 (2014-),2017,110 000 km,1 968 cm3,Diesel,240 KM,Automatyczna,Kombi,5,Niebieski,Tak,Używane,True,True,True,,True,True,True,,True,True,True,,4x4 (dołączany ręcznie),5,,Polska,02/05/2017,DOL3089A,Tak,True,True,True,,True,,,,,True,True,,True,True,144 g/km,,,Tak,True,True,True,,,,True,True,True,True,True,,,,,,True,True,True,,True,,,,True,,,,,,,True,True,True,,Tak,,,,,Tak,,,True,True,True,,,,,,,,,,
180,8700,"16:54, 10 lutego 2021",6081803068,Osoby prywatnej,Osobowe,Volkswagen,Passat,2.0 Highline,B5 FL (2000-2005),2003,215 000 km,1 984 cm3,Benzyna+LPG,115 KM,Manualna,Kombi,5,Szary,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,Niemcy,25/03/2003,SY8060H,Tak,True,True,True,True,True,True,True,True,True,True,True,,True,True,,,,Tak,,,True,,True,,True,,True,,,,True,,True,,,True,,,,True,,,,,,,True,,,,,,,,True,,,True,,,True,,,,,,,,,,,,,
181,31500,"16:48, 10 lutego 2021",6079717199,Osoby prywatnej,Osobowe,Volkswagen,Passat,1.8 TSI Highline,B7 (2010-2014),2011,150 000 km,1 798 cm3,Benzyna,160 KM,Manualna,Sedan,5,Szary,Tak,Używane,True,True,True,,True,True,True,,True,True,True,True,Na przednie koła,5,Tak,,,,Tak,True,True,True,True,True,,True,,True,True,True,True,,True,,,,,,True,,True,True,,True,,True,True,,,True,,True,True,,True,True,,True,,,True,,,,,,True,True,True,,True,,Tak,,,Tak,,,,True,,,,,,,,,,,,,
